,city,community,latitude,longitude,type,price,address,beds,sq_feet,baths,cats,dogs,utilities_included
986,Calgary,Connaught,51.0418433,-114.0768948,Apartment,1625,1121 6 St SW,studio,700,1,2,2,"['Heat', 'Water']"
987,Calgary,Downtown,51.04774828,-114.0776613,Apartment,1550,727 6th Ave SW,1,490,1,0,0,"['Heat', 'Electricity', 'Water', '']"
988,Calgary,Woodlands,50.9407587,-114.1038826,Apartment,1555,1825 Woodview Dr SW,1,635,1,2,2,"['Heat', 'Water']"
989,Calgary,Meadowlark Park,50.9937375,-114.0769891,Apartment,1605,700 67th Avenue SW,studio,318,1,2,2,"['Heat', 'Water']"
990,Calgary,Windsor Park,51.0026511,-114.074333,Apartment,1625,"510, 520, 530, 540 57 Ave SW",1,615,1,2,2,"['Heat', 'Water']"
991,Calgary,Beltline,51.0412522,-114.0856247,Apartment,1620,1028 13 Ave SW,1,850,1,2,2,"['Heat', 'Water']"
992,Calgary,Bankview,51.034806,-114.095311,Apartment,1535,1433 21 Ave SW,1,,1,2,2,"['Heat', 'Water']"
993,Calgary,Sage Hill,51.17387976,-114.144172,Apartment,1598,125 Sage Hill Row NW,1,653,1,2,2,['Internet']
994,Calgary,Bankview,51.034549,-114.0951214,Apartment,1525,2241 14 St SW,studio,485,1,2,2,"['Heat', 'Water']"
995,Calgary,Mission,51.0292343,-114.0649091,Apartment,1595,105 26 Avenue SW,1,535,1,2,2,"['Heat', 'Water']"
996,Calgary,Carrington,51.18411823,-114.0728142,Apartment,1598,14540 1st Street NW,1,641,1,2,2,['Water']
997,Calgary,Bridgeland,51.0500783,-114.041579,Apartment,1649,918 McPherson Square NE,studio,,1,2,2,"['Heat', 'Water']"
998,Calgary,Richmond/Knob Hill,51.0294162,-114.1197881,Apartment,1500,2813 24A Street Southwest,1,472,1,2,2,"['Heat', 'Water']"
999,Calgary,South Calgary,51.0238338,-114.1043286,Apartment,1620,3470 18 Street SW,1,486,1,2,2,"['Heat', 'Water']"
1000,Calgary,Skyview,51.1631271,-113.9578191,Apartment,1598,216 Skyview Ranch Rd NE,1,641,1,2,2,['Water']
1001,Calgary,Downtown,51.043534,-114.082819,Apartment,1563,919 10 Avenue SW,studio,389,1,2,2,"['Heat', 'Internet']"
1002,Calgary,Mission,51.03097111,-114.0710113,Apartment,1600,320 25 Ave SW,studio,380,1,2,2,"['Heat', 'Water']"
1003,Calgary,Pineridge,51.071634,-113.956589,Apartment,1595,5300 Rundlehorn Drive NE,1,600,1,2,2,"['Heat', 'Water']"
1004,Calgary,Meadowlark Park,51.0016178,-114.0768808,Apartment,1509,606 58 Ave SW,1,628,1,2,2,"['Heat', 'Water']"
1005,Calgary,Skyview,51.16459839,-113.9548308,Apartment,1553,73 Skyview Point Crescent NE,1+den,,1,0,2,"['Heat', 'Water']"
1006,Calgary,Seton,50.8789357,-113.9491656,Apartment,1620,80 Seton Park Southeast,1,495,1,2,2,"['Heat', 'Water']"
1007,Calgary,Beltline,51.0398048,-114.0802735,Apartment,1649,815 14 Avenue SW,1,650,1,2,2,"['Heat', 'Water']"
1008,Calgary,Beltline,51.0411205,-114.0804713,Apartment,1649,824 13 Avenue SW,1,563,1,2,2,"['Heat', 'Water']"
1009,Calgary,Downtown,51.047174,-114.081831,Apartment,1635,924 7th Avenue SW,1,640,1,2,2,"['Heat', 'Water']"
1010,Calgary,Evanston,51.180589,-114.116578,Apartment,1555,905 Evanston Dr,1+den,,1,0,2,['Water']
1011,Calgary,Kingsland,51.0016794,-114.07856,Apartment,1645,742 Kingsmere Crescent SW,1,560,1,2,2,['']
1012,Calgary,Legacy,50.86131002,-114.0234203,Apartment,1567,150 Legacy Main Street SE,1,,1,0,2,"['Heat', 'Water']"
1013,Calgary,Acadia,50.972184,-114.068623,Apartment,1630,9100 Bonaventure Drive SE,1,874,1,2,2,"['Heat', 'Water']"
1014,Calgary,Beltline,51.0413904,-114.0762163,Apartment,1600,1200 6th Street SW,1,757,1,2,0,"['Heat', 'Water']"
1015,Calgary,Mayland Heights,51.0586077,-114.002689,Basement,1595,142 Maunsell Close NE,2,991,1,0,0,['']
1016,Calgary,Beltline,51.040061,-114.074981,Apartment,1600,612 14 Ave SW,1,,1,2,0,"['Heat', 'Water', '']"
1017,Calgary,Mahogany,50.8906677,-113.9165989,Basement,1600,,2,,1,0,0,['']
1018,Calgary,Brentwood,51.0920721,-114.1227267,Basement,1500,,2,,1,0,0,['See Full Description']
1019,Calgary,Seton,50.8706278,-113.9569217,Condo Unit,1600,1409 - 200 Seton Circle Southeast,1,472,1,0,0,"['Heat', 'Water']"
1020,Calgary,Legacy,50.8565997,-114.0000406,Basement,1500,19 Legacy Glen Manor Southeast,1,,1,0,0,['Internet']
1021,Calgary,Varsity,51.0857056,-114.1512827,Condo Unit,1595,205 - 3747 42 Street Northwest,1,,1,0,0,"['Heat', 'Water']"
1022,Calgary,Dover,51.0254325,-113.9783382,Basement,1599,182 Dovercliffe Close Southeast,2+den,954,1,2,0,['See Full Description']
1023,Calgary,Evanston,51.1700224,-114.1115455,Basement,1599,43 Evanspark Terrace Northwest,1,1100,1,0,0,['']
1024,Calgary,Canyon Meadows,50.9479127,-114.0738134,Basement,1595,,2,950,1,0,0,"['Heat', 'Electricity', 'Water']"
1025,Calgary,Cliff Bungalow,51.0336241,-114.072433,Apartment,1550,516 22 Ave SW,1,700,1,2,2,"['Heat', 'Water']"
1026,Calgary,Crescent Heights,51.0640666,-114.0573792,Apartment,1600,305 13 Avenue NE,1,520,1,2,2,"['Heat', 'Water']"
1027,Calgary,Legacy,50.86047,-114.00308,Basement,1600,134 Legacy Reach Common Southeast,2,,1,2,2,['']
1028,Calgary,Highwood,51.0887037,-114.0727324,Basement,1600,136 Hendon Drive Northwest,1,,1,2,2,['']
1029,Calgary,Skyview,51.1642158,-113.9614729,Condo Unit,1600,3115 - 60 Skyview Ranch Rd NE,2,881,2,0,0,"['Heat', 'Water']"
1030,Calgary,Sunalta,51.0382902,-114.0982199,Apartment,1575,1608 16 St SW,1,,1,2,2,"['Heat', 'Water']"
1031,Calgary,Tuxedo,51.08141481,-114.0601443,Main Floor,1575,141 A - 32 Ave NE,2+den,800,1,0,0,"['', 'See Full Description']"
1032,Calgary,Kelvin Grove,50.9912226,-114.083502,Apartment,1599,7107 Elbow Drive SW,1,620,1,2,2,"['Heat', 'Water']"
1033,Calgary,Bridgeland,51.0517672,-114.0494009,Apartment,1500,641 Meredith Road NE,1,612,1,2,2,['']
1034,Calgary,Saddle Ridge,51.128717,-113.9375048,Basement,1500,4 Saddlefield Road Northeast,2,,1,2,2,['See Full Description']
1035,Calgary,Connaught,51.0468335,-114.0834665,Apartment,1549,700 9 St. SW,studio,600,1,2,2,"['Heat', 'Water']"
1036,Calgary,Thorncliffe,51.10953701,-114.0721456,Duplex,1500,6335 4 St NW,1,990,1,2,2,['']
1037,Calgary,Bridlewood,50.90611,-114.10912,Apartment,1500,38 Bridleridge way SW,1,700,1,2,0,"['Heat', 'Electricity', 'Water', '']"
1038,Calgary,Bridlewood,50.9041522,-114.1088147,Basement,1600,138 Bridleglen Manor Southwest,1,,1,0,0,"['Heat', 'Electricity', 'Water', 'Cable', 'Internet']"
1039,Calgary,Arbour Lake,51.137859,-114.210533,Basement,1500,,1,750,1,0,0,['']
1040,Calgary,Bowness,51.0844229,-114.1836053,Townhouse,1570,6504 35 Avenue Northwest,2,,1,2,2,"['Heat', 'Water']"
1041,Calgary,Altadore,51.0198076,-114.1001265,Apartment,1550,3908 16 St SW,1,542,1,2,2,"['Heat', 'Water']"
1042,Calgary,Beltline,51.0392327,-114.0784435,Apartment,1500,720 15 Avenue Southwest,1,,1,0,0,"['Heat', 'Water']"
1043,Calgary,Glenbrook,51.030344,-114.163134,Apartment,1599,5325 26 Ave. SW,1,600,1,2,2,"['Heat', 'Water']"
1044,Calgary,Belvedere,51.0403803,-113.9041775,Basement,1500,104 Belvedere Park Southeast,1,900,1,0,0,['See Full Description']
1045,Calgary,Rangeview,50.8705053,-113.9247668,Basement,1550,7626 202 Avenue Southeast,1,700,1,2,2,['']
1046,Calgary,Sunalta,51.0389372,-114.0985889,Apartment,1550,1624 16 Ave SW,1,550,1,2,2,"['Heat', 'Water']"
1047,Calgary,Glacier Ridge,51.1872899,-114.1661583,Basement,1600,109 Edith Way NW,2,850,1,0,0,['']
1048,Calgary,Beltline,51.0532071,-114.0518591,Apartment,1600,123 4 Street Northeast,1,500,1,0,0,['']
1049,Calgary,Forest Lawn,51.0402243,-113.979855,Condo Unit,1500,1520 37 Street Southeast,3,900,1,2,2,['See Full Description']
1050,Calgary,Glacier Ridge,51.187639,-114.1678984,Basement,1600,63 Edith Row Northwest,2,850,1,0,0,"['Internet', 'Cable', 'Heat', 'Electricity', 'Water']"
1051,Calgary,Windsor Park,51.0022119,-114.0791716,Apartment,1575,707 57 Avenue SW,1,565,1,2,2,"['Heat', 'Water']"
1052,Calgary,Crescent Heights,51.0554712,-114.056966,Apartment,1500,312 3 Ave NE,1,,1,0,0,"['Heat', 'Water']"
1053,Calgary,Rangeview,50.8705101,-113.9244578,Basement,1550,7626 202 Avenue Southeast,1,1100,1,2,2,['']
1054,Calgary,Bridgeland,51.0565375,-114.0492047,Apartment,1625,612 4th Ave NE,1,532,1,2,2,"['Heat', 'Water', 'Electricity']"
1055,Calgary,Bowness,51.0934696,-114.1983126,Apartment,1575,4646 73 Street NW,1,595,1,2,2,"['Heat', 'Water']"
1056,Calgary,Walden,50.8650949,-114.0093898,Basement,1500,,1,750,1,0,0,['']
1057,Calgary,Bankview,51.030624,-114.1009326,Apartment,1550,1732 26 Avenue Southwest,1,526,1,2,0,"['See Full Description', 'Water', 'Heat']"
1058,Calgary,Downtown,51.0453818,-114.0538342,Apartment,1550,507 - 450 8 Ave SE,1,,1,0,0,"['Heat', 'Water']"
1059,Calgary,Mount Royal,51.0364223,-114.0941651,Apartment,1599,1838 14 St SW,1,,1,2,2,"['Heat', 'Water']"
1060,Calgary,Belmont,50.8721177,-114.0664725,Basement,1600,429 Belmont Park Southwest,2,,1,0,0,"['Internet', 'Cable']"
1061,Calgary,Beddington,51.1282126,-114.058808,Basement,1500,96 Bedford Drive Northeast,2+den,929,1,0,0,['See Full Description']
1062,Calgary,Lower Mount Royal,51.038478,-114.08591,Apartment,1549,1030 16 Ave. SW,1,600,1,2,2,"['Heat', 'Water']"
1063,Calgary,Killarney,51.023615,-114.1385936,Basement,1500,3245 Kerrydale Road Southwest,1,600,1,2,0,['']
1064,Calgary,Beltline,51.0390969,-114.0731192,Apartment,1600,528 15 Ave SW,1,450,1,2,2,"['Heat', 'Water']"
1065,Calgary,Sunalta,51.0425868,-114.0960443,Apartment,1550,1520 12 Ave SW,1,513,1,2,2,"['Heat', 'Water']"
1066,Calgary,Martindale,51.1151449,-113.9566382,Basement,1500,,2,,1,0,0,['']
1067,Calgary,Beltline,51.0401221,-114.0749607,Condo Unit,1550,N/A - 612 14 Ave SW,1,650,1,0,0,"['Heat', 'Water', '']"
1068,Calgary,MacEwan,51.1343609,-114.1130181,Basement,1647,,2,950,1,0,0,"['Heat', 'Electricity', 'Water', 'Internet']"
1069,Calgary,Huntington Hills,51.1147884,-114.0682795,Apartment,1625,412 Huntsville Cres. NW,1,633,1,2,2,"['Heat', 'Water']"
1070,Calgary,Radisson Heights,51.042599,-113.99691,Basement,1500,2717B 11 Ave SE,2,,1,2,0,['']
1071,Calgary,Cedarbrae,50.95372591,-114.1199807,Apartment,1625,11611 Oakfield Dr SW,1,670,1,2,2,"['Heat', 'Water']"
1072,Calgary,Applewood,51.03922336,-113.9284259,Apartment,1535,1620 70th Street SE,1,576,1,2,2,['']
1073,Calgary,Mahogany,50.89103964,-113.9065418,Basement,1600,315 Magnolia Square Southeast,2,900,1,0,0,['']
1074,Calgary,Connaught,51.0463834,-114.0874283,Apartment,1625,1122 8 Avenue SW,1,550,1,2,2,"['Heat', 'Water']"
1075,Calgary,Dover Glen,51.021581,-113.9996748,Apartment,1525,216 Doverglen Cres. SE,1,479,1,2,2,"['Heat', 'Water']"
1076,Calgary,Forest Heights,51.0443655,-113.9703856,Apartment,1563,915 44 Street SE,1,522,1,0,0,"['Heat', 'Water']"
1077,Calgary,Dover,51.0195164,-113.988209,Basement,1600,,2,,1,2,2,['']
1078,Calgary,Dover,51.0278599,-113.968347,Apartment,1525,4610 Hubalta Road SE,1,550,1,2,2,"['Heat', 'Water']"
1079,Calgary,Beltline,51.0410685,-114.0752908,Apartment,1575,616 13 Avenue SW,1,,1,2,2,"['Heat', 'Water']"
1080,Calgary,Bankview,51.0356789,-114.0970703,Apartment,1600,2124 15 Street SW,1,558,1,2,2,"['Heat', 'Water']"
1081,Calgary,Inglewood,51.0393157,-114.0328735,Apartment,1599,1339 10 Avenue SE,1,541,1,2,2,"['Heat', 'Water']"
1082,Calgary,Albert Park,51.0412915,-113.994723,Main Floor,1520,,2,1050,1,2,0,['']
1083,Calgary,Glacier Ridge,51.1884127,-114.1685691,Basement,1550,,2,900,1,2,2,['']
1084,Calgary,Livingston,51.1897631,-114.0561676,Basement,1600,240 Calhoun Crescent Northeast,1,876,1,0,0,['']
1085,Calgary,Brentwood,51.089262,-114.1296867,Apartment,1625,3023 & amp; 3027 Blakiston Dr NW,1,,1,2,2,"['Heat', 'Water']"
1086,Calgary,Redstone,51.17004,-113.9574586,Basement,1500,,2,650,1,0,0,"['Heat', 'Electricity', 'Water', 'Internet']"
1087,Calgary,Bankview,51.0320406,-114.0972902,Apartment,1575,2501 15 Street SW,1,569,1,2,2,"['Heat', 'Water']"
1088,Calgary,Bankview,51.0306642,-114.1032053,Apartment,1649,1820 26 Avenue SW,studio,,1,2,2,"['Heat', 'Water']"
1089,Calgary,Charleswood,51.0897624,-114.1206896,Basement,1500,1209 Northmount Drive Northwest,1,,1,0,0,"['Heat', 'Electricity', 'Internet', 'Water']"
1090,Calgary,Livingston,51.1876952,-114.0581189,Condo Unit,1500,533 Livingston Hill Northeast,2,,1,0,0,['']
1091,Calgary,Downtown,51.0394592,-114.0666337,Apartment,1649,211 14 Avenue SW,1,400,1,2,2,"['Heat', 'Water']"
1092,Calgary,Lower Mount Royal,51.0368716,-114.0789497,Apartment,1600,1726 7th Street SW,1,,1,2,2,"['Heat', 'Water']"
1093,Calgary,Sunalta,51.0433624,-114.1072339,Apartment,1550,2005 11th ave sw,1,600,1,2,0,"['Heat', 'Water', ' ', 'See Full Description']"
1094,Calgary,Glenbrook,51.0202251,-114.1556754,Townhouse,1580,3805 47 Street Southwest,3,,1.5,2,2,['Electricity']
1095,Calgary,Haysboro,50.9672088,-114.0809881,Basement,1500,36 Hutton Crescent Southwest,1,945.33,1,0,0,['']
1096,Calgary,Carrington,51.1785603,-114.0855197,Basement,1500,,1+den,1000,1,0,0,['']
1097,Calgary,Midnapore,50.9139578,-114.0503523,Basement,1550,124 Midlake Boulevard Southeast,1,700,1,0,0,['See Full Description']
1098,Calgary,Cedarbrae,50.9528267,-114.1354643,Basement,1500,3602 Cedarille Drive Southwest,1,805,1,0,0,['See Full Description']
1099,Calgary,Lynnwood,50.9958818,-114.0219994,Condo Unit,1595,135 Lynnview Road Southeast,2,850,1,2,2,"['Heat', 'Water']"
1100,Calgary,Skyview,51.1642158,-113.9614729,Condo Unit,1550,1309 - 60 Skyview Ranch Rd NE,1,664,1,0,0,"['Heat', 'Water']"
1101,Calgary,Rangeview,50.8717785,-113.9241639,Basement,1500,,2,,1,0,0,['See Full Description']
1102,Calgary,Rundle,51.0770484,-113.9777675,Basement,1600,2640 38 Street Northeast,2,1100,1,0,0,"['Heat', 'Electricity', 'Water']"
1103,Calgary,Seton,50.8759502,-113.9466701,Townhouse,1550,284 Seton Passage Southeast,1+den,600,1,2,2,['']
1104,Calgary,Bridgeland,51.0510439,-114.0426599,Apartment,1500,902 McDougall Rd NE,1,500,1,0,0,"['Heat', 'Water', '']"
1105,Calgary,Haysboro,50.9779068,-114.0845228,Condo Unit,1600,56 Hamlet Road Southwest,2,,1,2,2,['Water']
1106,Calgary,Skyview,51.1642158,-113.9614729,Condo Unit,1550,1109 - 60 Skyview Ranch Rd NE,1,650,1,2,2,"['Heat', 'Water']"
1107,Calgary,Glacier Ridge,51.1880686,-114.1666156,Basement,1500,153 Edith Way Northwest,2,900,1,0,0,['See Full Description']
1108,Calgary,Rosemont,51.0772708,-114.0935183,Basement,1610,B - 1429 Rosehill Drive Northwest,2,,1,2,2,['See Full Description']
1109,Calgary,Rockland Park,51.10485655,-114.2717967,Basement,1550,,1,650,1,0,0,"['Internet', 'See Full Description', 'Heat', 'Water', 'Electricity']"
1110,Calgary,Glacier Ridge,51.1867804,-114.1685828,Basement,1550,79 Marmot Way Northwest,2,,1,2,2,['']
1111,Calgary,Whitehorn,51.0870245,-113.9622711,Basement,1500,,2,,1,2,2,"['Heat', 'Electricity', 'Water']"
1112,Calgary,Varsity,51.0885452,-114.1523323,Main Floor,1600,4246 40th Ave NW,2,900,1,0,0,['']
1113,Calgary,Rosemont,51.0772132,-114.0934185,Basement,1610,B - 1427 Rosehill Drive Northwest,2,,1,2,2,['See Full Description']
1114,Calgary,Forest Heights,51.0471313,-113.9697395,Townhouse,1500,4504 7 Avenue Southeast,3,,1.5,2,2,['']
1115,Calgary,Saddlebrook,51.1355216,-113.9302569,Basement,1600,14 Saddlebrook Gate NE,2,1250,1,0,0,['']
1116,Calgary,Shawnee Slopes,50.92487854,-114.0827159,Basement,1550,,1,1200,1,0,0,"['', 'See Full Description']"
1117,Calgary,Midnapore,50.9163,-114.066684,Apartment,1595,302 - 15304 Bannister Rd SE,1,,1,0,0,"['Heat', 'Water']"
1118,Calgary,Savanna,51.1361243,-113.9655728,Townhouse,1550,114 - 10060 46 Street Northeast,1,506,1,0,0,['See Full Description']
1119,Calgary,Mount Pleasant,51.0676573,-114.0827706,Condo Unit,1595,404 - 1740 9th Street Northwest,1,425,1,2,2,"['Heat', 'Electricity', 'Water']"
1120,Calgary,Sage Hill,51.1711839,-114.1480692,Basement,1500,,2,650,1,2,2,['']
1121,Calgary,Sage Hill,51.1702554,-114.1350659,Condo Unit,1595,104 - 8 Sage Hill Terrace Northwest,1+den,600,1,0,0,['See Full Description']
1122,Calgary,Banff Trail,51.0785815,-114.1134353,Room For Rent,1600,2820 Morley Trail Northwest,1,,1,0,0,"['Heat', 'Electricity', 'Internet', 'Water']"
1123,Calgary,Sage Hill,51.1706806,-114.1487041,Basement,1500,,2,628,1,0,0,['']
1124,Calgary,Capitol Hill,51.0703263,-114.1040466,Office Space,1500,1835 20 Avenue Northwest,,,,,,
1125,Calgary,Evanston,51.17591445,-114.1099943,Basement,1600,175 Evansfield Way Northwest,2,850,1,0,0,"['See Full Description', 'Internet']"
1126,Calgary,Creekstone,50.8704813,-114.0707703,Basement,1550,,2,700,2,0,0,['']
1127,Calgary,Capitol Hill,51.0694375,-114.0961143,Basement,1500,,1,820,1,0,0,['']
1128,Calgary,Beltline,51.0392876,-114.0800913,Apartment,1600,204 812 15 Ave Sw,1,475,1,0,0,"['Heat', 'Water']"
1129,Calgary,Highland Park,51.0825654,-114.0670092,Basement,1600,3405 2 Street Northwest,2+den,1000,1,0,0,['Internet']
1130,Calgary,Garrison Woods,51.0180918,-114.1108448,Apartment,1600,160 Cambrai Ave SW,1,530,1,0,2,"['', 'See Full Description', 'Heat', 'Electricity', 'Water']"
1131,Calgary,Rangeview,50.8723254,-113.9225776,Basement,1500,Rangeview Street SE,1,750,1,0,0,['']
1132,Calgary,Taradale,51.122342,-113.930829,Basement,1600,Taradale Dr NE,2,2100,1,0,0,['']
1133,Calgary,Glacier Ridge,51.18521737,-114.1637338,Basement,1500,,1+den,800,1,0,0,"['Heat', 'Electricity', 'Water', 'Internet', 'See Full Description']"
1134,Calgary,Livingston,51.1883145,-114.0817467,Basement,1599,,2,,1,0,0,['']
1135,Calgary,Walden,50.8649245,-114.0089635,Basement,1550,,2,900,1,0,0,['See Full Description']
1136,Calgary,Lower Mount Royal,51.0371148,-114.0919682,Condo Unit,1600,104 - 1717 12 Street Southwest,1,490,1,0,0,"['Heat', 'Electricity', 'Water']"
1137,Calgary,Seton,50.8643638,-113.9466164,Basement,1500,,1,,1,0,0,['']
1138,Calgary,Banff Trail,51.06852,-114.107556,Basement,1550,,2,900,1,2,2,['']
1139,Calgary,Sage Hill,51.1726301,-114.1300706,Basement,1500,,2,1143,1,0,0,['See Full Description']
1140,Calgary,Lower Mount Royal,51.0371238,-114.0874817,Condo Unit,1500,,1,,1,2,2,"['Heat', 'Water']"
1141,Calgary,Winston Heights,51.0825137,-114.0533724,Loft,1595,404 33 Avenue NE,1,720,1,2,2,['']
1142,Calgary,Hillhurst,51.0547921,-114.0832136,Apartment,1595,1001 2 Avenue Northwest,2,,1,0,0,"['Heat', 'Water']"
1143,Calgary,Britannia,51.01030464,-114.0824766,Apartment,1580,811 48 Ave SW,2,980,1,2,0,"['Heat', 'Water', '']"
1144,Calgary,Rosscarrock,51.038988,-114.142183,Basement,1550,1618 38 Street Southwest,2+den,950,1,2,2,['']
1145,Calgary,Hotchkiss,50.9179832,-113.8991751,Basement,1600,176 Hotchkiss Drive Southeast,2,635,1,2,2,['']
1146,Calgary,Mahogany,50.8877117,-113.9142329,Basement,1550,,2,700,1,0,0,['']
1147,Calgary,Bankview,51.0375726,-114.09929,Room For Rent,1550,1805 16 Street Southwest,2,,1,0,0,"['Heat', 'Water']"
1148,Calgary,Mission,51.03359002,-114.0690375,Apartment,1600,,1,450,1,0,0,"['Heat', 'Water', '']"
1149,Calgary,Downtown,51.0493489,-114.0720248,Apartment,1550,2611 - 505 4 Ave SW,1,600,1,2,2,"['Heat', 'Electricity', 'Water']"
1150,Calgary,Varsity,51.0906712,-114.1552877,Basement,1550,4804 Valiant Drive Northwest,2,1300,1,0,2,['']
1151,Calgary,Rangeview,50.8713277,-113.9280471,Basement,1600,,2,680,1,0,0,['See Full Description']
1152,Calgary,Highland Park,51.0839323,-114.0635606,Basement,1600,3522 Centre B Street Northwest,1,850,1,0,0,['See Full Description']
1153,Calgary,Vermillon Hill,50.9180009,-114.1584258,Basement,1625,62 Versant View Southwest,2,600,1,0,2,['See Full Description']
1154,Calgary,Ambleton,51.1849064,-114.1143172,Basement,1500,113 Amblehurst Rise RW,2,,1,0,2,['']
1155,Calgary,Mahogany,50.8868363,-113.9089593,Basement,1500,Magnolia Vw SE,2,,2,0,0,['']
1156,Calgary,Capitol Hill,51.0680717,-114.1009166,Basement,1500,1722 17 Avenue Northwest,1,500,1,0,2,"['Heat', 'Electricity', 'Water']"
1157,Calgary,Bridgeland,51.0578794,-114.0430526,Apartment,1625,810  Drury Ave NE,1,650,1,2,2,"['Heat', 'Water', '']"
1158,Calgary,Homestead,51.1157832,-113.9152667,Basement,1500,65 Homestead Crescent Northeast,2,,1,0,2,['']
1159,Calgary,Highland Park,51.08273,-114.0663019,Basement,1500,,2+den,1200,1,0,0,"['See Full Description', 'Internet']"
1160,Calgary,Evanston,51.1778648,-114.0969894,Basement,1550,,2,,1,0,0,['']
1161,Calgary,Ambleton,51.1853004,-114.1137123,Basement,1500,140 Amblehurst Green Northwest,2,1000,1,0,0,['Internet']
1162,Calgary,Pine Creek,50.8610129,-114.0634859,Basement,1500,Creekstone Path SW,2,700,1,0,0,['']
1163,Calgary,Bowness,51.089504,-114.196093,Townhouse,1600,"#4, 7531 - 41 Ave. N.W.",2,,1,0,0,['']
1164,Calgary,Coventry Hills,51.1563112,-114.0435674,Basement,1600,227 Coventry Close Northeast,2,1181,1,0,0,['Internet']
1165,Calgary,Seton,50.8671079,-113.9433664,Basement,1500,,2,,1,0,0,"['Heat', 'Electricity', 'Water']"
1166,Calgary,Walden,50.8668205,-114.0115349,Basement,1600,18 Walcrest Manor Southeast,2,,1,0,0,['']
1167,Calgary,Country Hills,51.146201,-114.0742215,Basement,1600,,2+den,900,1,0,0,"['Electricity', 'Heat', 'Cable', 'Internet', 'Water', 'See Full Description']"
1168,Calgary,Mahogany,50.886584,-113.90825,Basement,1500,106 Magnolia View Southeast,2,700,2,0,0,['']
1169,Calgary,Vermillon Hill,50.91935,-114.1542369,Basement,1600,,2,795,1,0,0,"['Internet', 'See Full Description']"
1170,Calgary,Yorkville,50.8727976,-114.0756215,Basement,1600,57 Yorkville Landing Southwest,2,657,2,0,0,['']
1171,Calgary,Taradale,51.1138718,-113.9337498,Main Floor,1600,,2,,1,0,0,['']
1172,Calgary,Marlborough,51.0647495,-113.9683831,Basement,1600,43 Mardale Crescent Northeast,2,,1,0,0,['']
1173,Calgary,Pine Creek,50.8610129,-114.0634859,Basement,1500,Creekstone Path SW,1,600,1,0,0,['']
1174,Calgary,Mission,51.0367603,-114.0730631,Apartment,1595,527 18 Ave SW,1,500,1,0,0,"['Heat', 'Water']"
1175,Calgary,Mahogany,50.88653364,-113.9134373,Basement,1600,409 Magnolia Way Southeast,2,788,1,0,0,['']
1176,Calgary,Highland Park,51.0831103,-114.0635685,Basement,1550,3424 Centre B Street Northwest,1,600,1,2,2,['']
1177,Calgary,Sage Hill,51.1736469,-114.1319955,Basement,1500,36 Sage Meadows Circle Northwest,1,950,1,2,2,['See Full Description']
1178,Calgary,Beddington,51.12981,-114.08372,Basement,1550,,2,,1,0,0,"['Cable', 'Internet', ' ', 'Water', 'Electricity']"
1179,Calgary,Beltline,51.040504,-114.089806,Apartment,1500,,1,700,1,2,0,"['Heat', 'Water', '']"
1180,Calgary,Highland Park,51.08335,-114.05474,Apartment,1500,352 34 Avenue Northeast,1,618,1,0,0,"['Heat', 'Water']"
1181,Calgary,Mission,51.0305083,-114.0650367,Apartment,1600,"110 & 120, 25 Avenue SW",1,,1,0,0,"['Heat', 'Water']"
1182,Calgary,Rosemont,51.0757098,-114.0942882,Basement,1500,,2,1100,1,2,2,"['See Full Description', 'Heat', 'Electricity', 'Water']"
1183,Calgary,Mahogany,50.8878784,-113.9156023,Basement,1500,1114 Mahogany Boulevard Southeast,2,,2,0,0,['']
1184,Calgary,Carrington,51.1793327,-114.0813482,Basement,1600,,2,1200,1,0,0,['']
1185,Calgary,Victoria Park,51.0384029,-114.0602282,Apartment,1500,215 15 Avenue Southeast,studio,700,1,2,2,"['Heat', 'Electricity', 'Water']"
1186,Calgary,Martindale,51.1193082,-113.9527312,Basement,1600,Martin Crossing Pl NE,2+den,,1,0,0,"['Heat', 'Electricity', 'Water']"
1187,Calgary,Hamptons,51.141085,-114.1638293,Basement,1550,,2+den,,1,0,0,['Internet']
1188,Calgary,Altadore,51.0213541,-114.1018544,Basement,1550,1724 37 Avenue Southwest,2+den,868,1,2,2,"['Internet', 'See Full Description']"
1189,Calgary,Walden,50.86772,-114.02394,Basement,1500,174 Walgrove Street,2,689,1,0,0,['']
1190,Calgary,Ambleton,51.1861119,-114.1111663,Basement,1600,,2,,1,0,0,['See Full Description']
1191,Calgary,Sunnyside,51.0583545,-114.0759698,Apartment,1550,604 -  1 Ave NW,1,650,1,0,0,"['Heat', 'Water', '']"
1192,Calgary,Dalhousie,51.1112632,-114.1552937,Basement,1600,,2,1120,1,0,0,['']
1193,Calgary,Homestead,51.1188124,-113.9179634,House,1500,34 HOMESTEAD PASS NE,2,,1,2,2,['']
1194,Calgary,Winston Heights,51.083033,-114.05111,Basement,1590,529B 34 Ave NE,2,800,1,0,0,"['Heat', 'Electricity', 'Water', '']"
1195,Calgary,Copperfield,50.91101,-113.94139,Townhouse,1600,,2,1341,1.5,0,0,['']
1196,Calgary,Bowness,51.096751,-114.2003384,Basement,1500,,1+den,1100,1,2,0,['Internet']
1197,Calgary,Citadel,51.1384277,-114.1747903,Basement,1595,,2,1100,1,0,0,['See Full Description']
